LATITUDE,LONGITUDE,index
5.2,-1.0666667,4544
5.605186,-0.166786,4545
5.6166667,0.0,4546
5.7833333,0.6333333,4547
14.0333333,-0.0333333,4548
13.5666667,-2.4166667,4549
12.353194,-1.512417,4550
12.4666667,-3.4833333,4551
12.0333333,0.3666667,4552
11.160056,-4.330969,4553
11.75,-2.9333333,4554
11.15,-1.15,4555
10.3333333,-3.1833333,4556
8.05,-2.7833333,4557
6.1333333,-5.95,4558
6.792808,-6.473189,4559
6.65,-4.7,4560
6.903167,-5.365581,4561
5.261386,-3.926294,4562
5.3,-3.3,4563
4.4166667,-7.3666667,4564
4.746717,-6.660817,4565
4.95,-6.0833333,4566
6.233789,-10.362311,4567
-5.596992,12.188353,4568
-15.267,12.15,4569
-8.858375,13.231178,4570
-9.689067,20.431875,4571
-11.768086,19.897672,4572
-12.609025,13.403711,4573
-12.808878,15.760547,4574
-14.924733,13.575022,4575
-11.533661,43.27185,4576
-12.804722,45.281113,4577
-12.3494,49.291747,4578
-13.312067,48.314822,4579
-13.375834,50.002777,4580
-14.8833333,47.9833333,4581
-14.278611,50.174721,4582
-15.667144,46.351828,4583
-16.95,46.8333333,4584
-17.6333333,48.5,4585
-18.796936,47.478869,4586
-18.109517,49.392536,4587
-19.8166667,47.0666667,4588
-19.8333333,48.8,4589
-20.28475,44.317614,4590
-21.441558,47.111736,4591
-21.201772,48.358317,4592
-22.55,45.4,4593
-22.805286,47.820614,4594
-23.383369,43.728453,4595
-25.038056,46.956111,4596
-11.361789,40.354875,4597
-12.986753,40.522492,4598
-13.273986,35.266262,4599
-13.225053,37.552067,4600
-13.1333333,39.0333333,4601
-14.704617,34.352369,4602
-14.8166667,36.5333333,4603
-15.105611,39.2818,4604
-16.1833333,33.5833333,4605
-16.104817,33.640181,4606
-16.2166666,39.9,4607
-17.8555,36.869106,4608
-19.151267,33.428958,4609
-19.796419,34.907556,4610
-22.018431,35.313297,4611
-23.8666666,35.3833333,4612
-25.05,33.6333333,4613
-25.920836,32.572606,4614
-26.3,32.18,4615
-12.9833333,28.65,4616
-13.55,32.5833333,4617
-15.3333333,28.45,4618
-15.679053,34.974014,4619
-17.8,25.8166666,4620
-17.6166667,27.3333333,4621
-16.519761,28.884981,4622
-16.8333333,29.6166667,4623
-15.6333333,30.4166666,4624
-17.930219,31.094329,4625
-16.7833333,31.5833333,4626
-17.431917,32.184502,4627
-18.095881,25.839006,4628
-18.629872,27.021042,4629
-18.2166667,28.9333333,4630
-18.9333333,29.8333333,4631
-19.436394,29.861911,4632
-18.3166666,29.8833333,4633
-19.0333333,30.8833333,4634
-18.1833333,31.4666666,4635
-18.5333333,32.1333333,4636
-18.2833333,32.75,4637
-20.9166666,28.45,4638
-20.021263,28.626538,4639
-21.05,29.3666666,4640
-20.3166666,30.0666666,4641
-20.055333,30.859111,4642
-20.55,31.0833333,4643
-21.008083,31.57855,4644
-20.2,32.6166667,4645
-22.2166667,30.0,4646
-22.612239,17.080442,4647
-20.43,16.67,4648
-17.878214,15.9526,4649
-19.602167,18.122667,4650
-17.956461,19.719439,4651
-21.7,21.65,4652
-18.27,25.6333333,4653
-18.3666667,21.85,4654
-17.832875,25.1624,4655
-18.5333333,25.6333333,4656
-19.972564,23.431086,4657
-20.553361,26.115778,4658
-21.4166667,25.6,4659
-21.159136,27.468492,4660
-22.05,27.8166666,4661
-22.979889,14.645331,4662
-20.1136111,16.1536111,4663
-24.605447,17.925419,4664
-23.57,15.05,4665
-22.5666667,17.1,4666
-20.07,16.13,4667
-22.479894,17.47095,4668
-22.5,18.9666666,4669
-23.0833333,26.8,4670
-23.726046,27.687597,4671
-23.15,29.5666666,4672
-22.2666666,29.9,4673
-22.6166666,30.1666666,4674
-23.0833333,30.2833333,4675
-23.0666666,30.3833333,4676
-25.1,30.4666666,4677
-23.7666666,30.0666666,4678
-23.9333333,31.15,4679
-24.5,17.8666667,4680
-24.0166667,21.8833333,4681
-24.602333,24.690971,4682
-25.8333333,23.5333333,4683
-24.555225,25.918208,4684
-25.798444,25.548028,4685
-24.6,26.5166666,4686
-24.5833333,27.4166666,4687
-25.65,27.2333333,4688
-25.89007,28.17077,4689
-25.91098,28.21045,4690
-25.938514,27.926133,4691
-25.83,28.2225,4692
-26.5,29.9833333,4693
-25.986267,28.140061,4694
-26.348257,27.778303,4695
-25.6443,27.271119,4696
-26.248411,28.397508,4697
-22.05835,27.828767,4698
-23.8666667,29.4333333,4699
-24.9,28.3333333,4700
-24.2,29.0,4701
-25.1833333,29.3333333,4702
-25.8333333,29.1833333,4703
-24.9333333,30.85,4704
-25.4333333,30.9833333,4705
-25.499504,30.9141,4706
-24.35,31.05,4707
-24.9833333,31.6,4708
-25.5166666,31.9,4709
-26.6833333,15.25,4710
-26.687369,15.242861,4711
-26.566372,27.960756,4712
-26.539828,18.111447,4713
-25.2666666,23.25,4714
-26.4666666,20.6166666,4715
-25.45,25.4166666,4716
-26.05,22.45,4717
-26.8833333,22.05,4718
-27.6666666,23.0,4719
-27.55,24.7666666,4720
-26.982408,24.728756,4721
-26.175672,26.184575,4722
-26.8166666,26.0166666,4723
-27.65,25.6166666,4724
-28.0,26.6666666,4725
-26.242506,28.151169,4726
-26.871064,26.718003,4727
-26.32506,26.787998,4728
-26.7333333,27.0666666,4729
-26.5666666,27.95,4730
-27.6663889,27.3136111,4731
-27.2666666,28.5,4732
-26.139166,28.246,4733
-26.4666666,29.45,4734
-26.9333333,29.2333333,4735
-27.7666666,29.9833333,4736
-26.0666667,30.1166667,4737
-27.0166666,30.8,4738
-27.7833333,30.8,4739
-26.529022,31.307519,4740
-27.3833333,32.1833333,4741
-28.575001,16.533333,4742
-29.2333333,16.8666666,4743
-28.7694444,17.6233333,4744
-29.1333333,19.3833333,4745
-28.399097,21.260239,4746
-28.3333333,23.0666666,4747
-28.802834,24.765167,4748
-29.092722,26.302444,4749
-28.8166666,27.9,4750
-29.304053,27.503458,4751
-28.248392,28.336125,4752
-28.3666666,29.3833333,4753
-29.0,29.8833333,4754
-28.5666666,29.7666666,4755
-27.4166666,31.6,4756
-29.0833333,30.6,4757
-28.3666666,31.2166666,4758
-28.2,32.4166666,4759
-29.15,31.4,4760
-28.5,32.4,4761
-28.95,31.7,4762
-29.689333,17.939611,4763
-26.93,29.22,4764
-30.2,17.2833333,4765
-28.9666666,18.1,4766
-30.4666666,20.4833333,4767
-30.35,21.8166666,4768
-29.6666666,22.7333333,4769
-30.6666667,24.0166667,4770
-30.7166667,26.7166667,4771
-30.9333333,27.6,4772
-30.35,28.8,4773
-29.8,29.35,4774
-30.15,30.0666666,4775
-29.5333333,30.2833333,4776
-29.6333333,30.4,4777
-29.7,31.05,4778
-31.0666666,30.2333333,4779
-29.970089,30.950519,4780
-29.2666666,29.5166666,4781
-30.85,30.3333333,4782
-32.0333333,18.3333333,4783
-31.640961,18.544789,4784
-31.500278,19.725897,4785
-31.9166666,21.5166666,4786
-31.1833333,24.95,4787
-31.9166666,26.8833333,4788
-31.3333333,27.85,4789
-31.547903,28.674289,4790
-31.606027,29.521721,4791
-32.8333333,17.85,4792
-32.968889,18.160278,4793
-33.4666666,18.7166666,4794
-33.0127778,18.9772222,4795
-33.8,19.9,4796
-32.3833333,20.6666666,4797
-33.2,20.8666666,4798
-32.35,22.55,4799
-32.2,24.55,4800
-32.1666666,25.6166666,4801
-32.7833333,26.6333333,4802
-32.89715,27.279111,4803
-32.5166666,27.4666666,4804
-33.4333333,18.0833333,4805
-33.964806,18.601667,4806
-33.9,18.4333333,4807
-33.6166666,19.4666666,4808
-33.606967,22.188978,4809
-34.005553,22.378889,4810
-33.2833333,23.5,4811
-33.7666666,24.8166666,4812
-33.984919,25.617275,4813
-33.2833333,26.5,4814
-33.035569,27.825939,4815
-37.05,-12.3166667,4816
-40.35,-9.8833333,4817
-34.15,18.3166666,4818
-34.35,18.5,4819
-34.4333333,19.2166666,4820
-34.8333333,20.0166666,4821
-34.8,20.0666666,4822
-34.1394444,19.0227778,4823
-34.0833333,21.25,4824
-34.1833333,22.15,4825
-34.05,23.0833333,4826
-34.2,24.8333333,4827
-54.4333333,3.2833333,4828
-46.874973,37.8599463,4829
34.294,-116.14722,4830
32.43333,-99.85,4831
48.35,-122.66667,4832
60.783,-148.833,4833
66.617,-160.0,4834
71.28703,-156.73938,4835
70.63678,-160.01314,4836
60.872389,-146.691167,4837
65.983,-161.15,4838
70.317,-149.583,4839
68.483,-149.483,4840
70.19146,-148.48005,4841
70.13389,-143.57694,4842
68.883,-166.133,4843
68.35,-166.8,4844
68.067,-162.833,4845
65.5667,-144.7653,4846
65.567,-167.917,4847
66.25,-166.083,4848
69.817,-162.917,4849
66.88569,-162.6068,4850
66.06957,-162.76142,4851
67.55,-162.967,4852
67.733,-164.55,4853
68.133,-151.733,4854
67.1,-157.85,4855
66.0,-153.7,4856
66.91764,-151.51892,4857
67.5,-148.483,4858
61.26667,-153.8,4859
66.8166666,-150.65,4860
65.173,-152.10676,4861
65.0,-150.65,4862
66.56667,-145.26667,4863
68.117,-145.567,4864
65.4833333,-144.6666666,4865
64.783,-141.15,4866
64.55044,-163.00716,4867
64.51112,-165.44002,4868
62.05,-163.3,4869
64.316,-158.73,4870
63.683,-170.483,4871
63.76667,-171.73278,4872
63.88333,-160.8,4873
62.65,-160.183,4874
62.783,-164.483,4875
61.783,-166.033,4876
60.367,-166.267,4877
61.517,-166.133,4878
60.78497,-161.82931,4879
64.733,-156.933,4880
64.933,-161.167,4881
62.9574,-155.61009,4882
62.54,-153.617,4883
62.883,-155.967,4884
61.58159,-159.54304,4885
61.57194,-149.54056,4886
61.1,-155.567,4887
63.88611,-152.30194,4888
62.1,-152.75,4889
61.98,-152.08,4890
62.31978,-150.09744,4891
61.9772,-151.2169,4892
60.57909,-151.24152,4893
60.467,-151.033,4894
64.54725,-149.08713,4895
62.883,-149.833,4896
58.12,-135.417,4897
64.80309,-147.87606,4898
64.833,-147.617,4899
63.733,-148.917,4900
63.87,-148.97,4901
63.4,-148.95,4902
64.65,-147.067,4903
63.99312,-145.72134,4904
63.033,-145.5,4905
61.717,-148.883,4906
62.15914,-145.45885,4907
61.81194,-147.50694,4908
61.933,-147.167,4909
66.600139,-159.98575,4910
61.25,-149.8,4911
61.1786,-149.96509,4912
61.16916,-150.02771,4913
61.2163,-149.85724,4914
61.59505,-149.09175,4915
61.754,-150.052,4916
61.417,-149.5,4917
61.1303,-146.3517,4918
61.433,-142.933,4919
61.133,-146.25,4920
60.767,-148.683,4921
70.333,-150.933,4922
60.117,-149.45,4923
62.96148,-141.93834,4924
62.4,-143.0,4925
62.7,-143.983,4926
60.48604,-145.4445,4927
60.817,-152.3,4928
58.65,-162.067,4929
62.183,-159.783,4930
61.533,-160.333,4931
61.767,-161.317,4932
61.85,-165.567,4933
58.983,-159.05,4934
62.1,-163.683,4935
60.533,-165.083,4936
56.017,-161.167,4937
55.17,-162.27,4938
59.3,-155.9,4939
57.15505,-170.22272,4940
55.22068,-162.7323,4941
55.31944,-160.52083,4942
59.05,-158.517,4943
58.68294,-156.65634,4944
56.95,-158.617,4945
56.31,-158.367,4946
58.417,-157.367,4947
59.74922,-154.90902,4948
60.2036,-154.3163,4949
61.717,-157.15,4950
59.64196,-151.49098,4951
59.43333,-146.33333,4952
57.75071,-152.4881,4953
59.05,-160.383,4954
59.51211,-139.67103,4955
59.45383,-135.32769,4956
59.45,-151.7,4957
59.24287,-135.51139,4958
70.2,-151.0,4959
65.7,-156.633,4960
58.4111,-135.7089,4961
57.04746,-135.36703,4962
58.354,-134.55606,4963
58.2,-136.35,4964
56.567,-169.65,4965
56.95,-133.9,4966
56.8055,-132.9372,4967
56.484,-132.37,4968
55.2,-132.833,4969
56.247,-134.65,4970
55.58191,-133.07468,4971
55.3586,-131.72196,4972
55.0389,-131.5787,4973
55.133,-131.583,4974
52.71667,174.1,4975
51.88333,-176.65,4976
53.9,-166.55,4977
61.371111,-139.040556,4978
53.5666666,-64.1,4979
73.75,-105.2833333,4980
74.7166666,-94.9833333,4981
47.15,-67.8166666,4982
61.2333333,-123.7333333,4983
61.25,-124.4666666,4984
54.92,-109.95,4985
58.3833333,-116.0333333,4986
50.0333333,-110.7166666,4987
46.3,-63.5833333,4988
45.167,-73.867,4989
46.6666666,-60.4,4990
51.6666666,-124.4,4991
70.75,-117.8,4992
44.7,-66.8,4993
48.42,-123.23,4994
49.4666666,-120.5,4995
55.687222,-121.626667,4996
55.0833333,-59.1833333,4997
51.299167,-116.982222,4998
60.2333333,-123.4833333,4999
64.7,-110.6166667,5000
65.210556,-123.435833,5001
45.27,-72.17,5002
51.100834,-100.0525,5003
45.117,-73.667,5004
45.4,-73.05,5005
45.867,-74.083,5006
45.067,-73.817,5007
45.317,-73.9,5008
45.0,-73.883,5009
45.367,-72.767,5010
49.3302777,-123.264722,5011
46.2,-72.45,5012
45.117,-73.767,5013
45.317,-73.567,5014
45.18,-73.62,5015
54.678055,-101.681667,5016
56.37,-94.7,5017
45.217,-73.017,5018
62.1166666,-136.2,5019
48.3,-71.1166666,5020
44.37,-64.3,5021
66.240833,-128.650833,5022
67.5666666,-139.8333333,5023
60.172779,-132.742778,5024
69.62,-140.2,5025
61.63,-125.8,5026
65.8666666,-89.4333333,5027
52.1,-124.1333333,5028
71.95,-124.73333,5029
68.9,-133.93,5030
67.0213889,-126.123055,5031
65.6,-117.767,5032
55.733,-120.183,5033
69.27,-119.22,5034
52.4666666,-116.0666666,5035
54.1,-114.45,5036
53.15,-115.1166666,5037
45.3833333,-75.7166666,5038
61.180832,-113.689722,5039
55.293056,-114.777222,5040
58.383,-109.517,5041
62.2333333,-92.6,5042
78.7833333,-102.466667,5043
58.1833333,-103.7,5044
59.5666666,-108.4833333,5045
55.8333333,-108.4333333,5046
55.841944,-108.4175,5047
68.776111,-81.243611,5048
69.3666667,-81.8166667,5049
82.517778,-62.280556,5050
68.32,-100.08,5051
49.5166666,-114.0,5052
61.3166666,-117.6,5053
69.07,-79.07,5054
70.486111,-68.516667,5055
68.88,-75.13,5056
68.65,-71.17,5057
68.4666667,-66.783333,5058
66.145,-65.713611,5059
66.65,-61.3833333,5060
66.521389,-86.224722,5061
72.683334,-77.966667,5062
67.53,-63.78,5063
67.545833,-64.031389,5064
63.33,-64.15,5065
53.25,-131.8,5066
53.026112,-122.510278,5067
49.08333,-125.76667,5068
51.9333333,-131.0,5069
49.025278,-122.363333,5070
46.9166666,-55.3833333,5071
49.25,-121.7666666,5072
49.3666666,-121.4833333,5073
50.2166666,-119.1833333,5074
49.1166666,-110.4666666,5075
52.8166666,-111.1,5076
53.6666667,-113.4666667,5077
51.2,-115.55,5078
49.4333333,-108.9833333,5079
53.3666666,-107.55,5080
49.1666666,-105.9833333,5081
49.0666666,-107.5833333,5082
49.65,-109.5166666,5083
50.3,-107.6833333,5084
53.03,-100.93,5085
51.75,-99.9,5086
50.4994444,-98.0366667,5087
49.5,-98.0333333,5088
49.1833333,-98.9,5089
50.7166666,-99.5333333,5090
50.45,-100.6,5091
47.6166666,-57.6166666,5092
49.2,-113.2833333,5093
49.1333333,-113.8166666,5094
53.3,-113.6,5095
53.5833333,-116.4666666,5096
53.5666666,-113.5166666,5097
52.35,-97.0333333,5098
62.7,-109.15,5099
61.9166666,-113.7166666,5100
63.1333333,-117.25,5101
67.1666666,-130.2166666,5102
64.1166666,-117.3333333,5103
60.4333333,-121.2333333,5104
49.9,-99.35,5105
43.1833333,-79.4,5106
45.3333333,-80.0333333,5107
61.094166,-94.070833,5108
50.1333333,-122.95,5109
59.98,-64.17,5110
48.6666666,-53.1166666,5111
54.72,-58.35,5112
47.7,-59.3,5113
47.1333333,-55.3166666,5114
45.4666666,-73.7333333,5115
45.7166666,-73.3833333,5116
50.2333333,-57.5833333,5117
48.3666666,-70.5333333,5118
48.2666666,-70.1166666,5119
48.1333333,-69.7,5120
45.6,-64.95,5121
45.867,-73.0,5122
47.5666666,-59.15,5123
46.1833333,-72.9166666,5124
60.1166666,-128.8166666,5125
48.4,-123.3166666,5126
49.2833333,-123.1166666,5127
48.53,-123.47,5128
49.956112,-119.377778,5129
52.387501,-126.595833,5130
49.7833333,-123.1666666,5131
49.834167,-124.5,5132
49.1,-123.3,5133
49.483,-123.3,5134
47.3166666,-71.1333333,5135
52.1166666,-110.1,5136
49.0333333,-119.4333333,5137
50.2666666,-117.8166666,5138
50.2666666,-113.35,5139
50.7,-119.2833333,5140
54.1666666,-130.35,5141
54.2958333,-130.608888,5142
56.3,-119.7333333,5143
58.4333333,-130.0333333,5144
51.9333333,-110.7,5145
49.05,-112.8166666,5146
49.4833333,-111.4833333,5147
55.3833333,-116.4666666,5148
53.1833333,-112.2333333,5149
52.8333333,-111.8666666,5150
56.9666666,-117.45,5151
55.2,-119.4,5152
49.7333333,-111.45,5153
51.0833333,-115.0666666,5154
53.0833333,-114.4333333,5155
50.0,-113.6333333,5156
51.0666666,-114.2166666,5157
49.6166666,-114.4833333,5158
51.4333333,-112.6666666,5159
53.6833333,-112.8666666,5160
51.6666666,-110.2,5161
53.45,-114.4666666,5162
52.45,-113.75,5163
49.7,-112.7666666,5164
49.1333333,-112.05,5165
50.9333333,-115.1833333,5166
56.5333333,-115.2666666,5167
51.7666666,-114.6833333,5168
51.7675,-113.205555,5169
50.05,-112.1333333,5170
53.3833333,-118.3333333,5171
58.7,-113.8666666,5172
53.0333333,-112.8166666,5173
57.0333333,-111.55,5174
54.15,-115.7833333,5175
51.65,-112.6666666,5176
51.75,-114.0666666,5177
51.1166666,-111.7,5178
43.7666666,-81.7166666,5179
43.191666,-79.171667,5180
46.017,-73.817,5181
43.862221,-79.37,5182
43.6166666,-79.3833333,5183
49.6333333,-112.8,5184
50.3,-110.0833333,5185
44.5,-80.2166666,5186
44.85,-79.87,5187
42.3,-82.7,5188
54.2666666,-112.4833333,5189
54.0,-111.2666666,5190
53.6166666,-111.6666666,5191
55.0833333,-117.1833333,5192
53.3333333,-110.8666666,5193
50.2166666,-66.25,5194
44.4166666,-75.85,5195
44.5333333,-79.2166666,5196
54.2833333,-112.9666666,5197
53.9166666,-112.2666666,5198
54.7666666,-112.8166666,5199
69.1,-105.1333333,5200
52.3333333,-112.5833333,5201
49.15,-88.3333333,5202
45.233,-81.533,5203
45.0666666,-77.8666666,5204
50.6333333,-93.2166666,5205
44.2333333,-79.7833333,5206
43.2833333,-79.9,5207
42.0333333,-82.9,5208
49.4,-82.4333333,5209
45.0,-75.6333333,5210
48.15,-80.0,5211
41.9333333,-82.5166666,5212
45.25,-74.967,5213
45.467,-74.283,5214
58.4666666,-78.0833333,5215
45.3,-74.3,5216
42.45,-81.8833333,5217
45.6,-61.6666666,5218
51.15,-80.39,5219
46.45,-62.5666666,5220
45.75,-64.2333333,5221
53.3333333,-104.0,5222
50.2833333,-63.6,5223
44.48,-79.55,5224
47.9833333,-66.3333333,5225
54.7666666,-112.0166666,5226
45.4166666,-63.4666666,5227
52.0666666,-111.4333333,5228
47.2833333,-70.6333333,5229
68.7666666,-81.2333333,5230
63.75,-68.55,5231
61.1,-94.0666666,5232
46.2,-70.7833333,5233
55.5333333,-102.35,5234
46.23,-63.73,5235
67.82,-115.12,5236
58.7,-98.5,5237
58.3333333,-62.5833333,5238
48.1666666,-52.9333333,5239
49.9166666,-55.6666666,5240
67.5333333,-64.0166666,5241
52.3,-55.8333333,5242
54.3166666,-113.95,5243
49.6166666,-113.8166666,5244
51.3833333,-110.35,5245
49.5,-112.1166666,5246
51.1833333,-112.5,5247
49.1333333,-111.65,5248
49.8,-112.3,5249
56.0666666,-118.4333333,5250
55.6166666,-118.2833333,5251
54.5,-111.7,5252
46.35,-63.1666666,5253
53.65,-113.35,5254
43.65,-80.4166666,5255
52.4333333,-113.6,5256
53.5666666,-112.3,5257
82.5,-62.3333333,5258
64.3166666,-96.0,5259
67.55,-64.03,5260
70.4833333,-68.5166666,5261
60.8333333,-115.7666666,5262
60.0166666,-111.9166666,5263
68.6333333,-95.85,5264
68.3166666,-133.5166666,5265
61.75,-121.2333333,5266
45.05,-75.333,5267
43.460833,-80.378611,5268
46.55,-72.7333333,5269
45.5166666,-73.4166666,5270
45.2833333,-73.3333333,5271
45.63,-73.55,5272
45.05,-72.85,5273
50.15,-60.05,5274
50.2166666,-64.2,5275
46.0666666,-74.55,5276
45.4166666,-73.9166666,5277
47.4,-72.7833333,5278
48.8333333,-72.5333333,5279
48.5833333,-71.7,5280
47.55,-71.2166666,5281
50.7166666,-71.0,5282
47.0666666,-70.7666666,5283
48.4,-68.8833333,5284
48.4666666,-67.4333333,5285
48.8833333,-71.0166666,5286
48.3,-70.9166666,5287
46.6833333,-71.9666666,5288
50.15,-66.4333333,5289
45.8333333,-75.6333333,5290
46.7802778,-71.2833333,5291
45.317,-74.6,5292
45.617,-74.417,5293
45.367,-63.267,5294
48.9666666,-56.0666666,5295
49.1166666,-117.7333333,5296
49.6833333,-54.8,5297
44.8166666,-62.3333333,5298
58.9666666,-110.4333333,5299
51.0166666,-57.1,5300
68.5333333,-89.8,5301
47.3666666,-55.7833333,5302
45.85,-64.267,5303
43.9833333,-64.6666666,5304
46.45,-61.9833333,5305
45.7666666,-62.6833333,5306
50.72,-56.12,5307
47.216667,-60.133333,5308
45.35,-60.9833333,5309
51.8666666,-63.2833333,5310
49.0833333,-61.7,5311
49.25,-65.3166666,5312
48.0666666,-69.55,5313
49.3166666,-67.3811111,5314
49.1,-66.65,5315
48.4166666,-64.3166666,5316
43.8333333,-77.15,5317
43.95,-78.1666666,5318
43.25,-79.2166666,5319
47.3333333,-85.8333333,5320
54.9833333,-85.4333333,5321
49.0333333,-90.4666666,5322
43.3,-79.8,5323
45.3333333,-81.7333333,5324
49.0166666,-97.55,5325
51.0833333,-97.55,5326
52.1166666,-101.2333333,5327
50.65,-99.9333333,5328
52.8166666,-97.6,5329
50.2666666,-107.7333333,5330
49.2833333,-100.9833333,5331
50.1666666,-96.05,5332
49.0166666,-95.6,5333
51.1333333,-106.5833333,5334
56.3333333,-103.2833333,5335
49.7,-103.8,5336
49.9,-109.4666666,5337
53.9166666,-106.0666666,5338
50.95,-107.15,5339
52.8166666,-104.6,5340
50.55,-111.85,5341
53.5166666,-112.1,5342
50.9,-109.5,5343
45.9666666,-81.4833333,5344
45.6333333,-82.9666667,5345
42.55,-80.05,5346
42.25,-81.9,5347
41.8333333,-82.4666666,5348
72.0,-125.2666666,5349
49.72,-88.33,5350
65.75,-111.25,5351
53.3,-132.7666666,5352
48.7833333,-123.0333333,5353
48.42,-123.33,5354
51.15,-121.5,5355
49.3166666,-124.9166666,5356
54.5666666,-130.6833333,5357
54.15,-131.65,5358
50.8166666,-128.9,5359
50.1,-127.9333333,5360
65.28,-126.75,5361
52.1833333,-127.4666666,5362
53.5,-130.6333333,5363
50.9333333,-127.65,5364
52.9333333,-118.0333333,5365
49.7333333,-105.9333333,5366
57.25,-105.6,5367
52.3666666,-108.8333333,5368
65.0833333,-102.4166666,5369
66.2333333,-128.65,5370
69.1833333,-122.35,5371
45.41667,-64.35,5372
51.3666666,-114.0833333,5373
65.7666667,-111.25,5374
60.2333333,-123.4666666,5375
63.233,-101.767,5376
69.5666666,-138.9166666,5377
69.6166666,-135.4333333,5378
65.2166666,-123.4333333,5379
60.7666666,-137.5833333,5380
66.9833333,-136.2166666,5381
43.6666666,-79.4,5382
49.6833333,-112.75,5383
51.5666666,-107.9166666,5384
51.6666666,-105.4,5385
50.2713888,-64.2263888,5386
50.1833333,-61.7833333,5387
52.15,-106.55,5388
50.4333333,-104.6666666,5389
50.55,-103.65,5390
49.05,-105.4833333,5391
49.5666666,-113.05,5392
50.1833333,-112.4333333,5393
49.8666667,-111.383333,5394
51.5333333,-71.1166666,5395
50.65,-70.5166666,5396
49.8333333,-71.1666666,5397
49.2666666,-73.35,5398
45.8,-73.4333333,5399
49.9166666,-110.9166666,5400
51.0333333,-113.2833333,5401
49.831667,-92.744167,5402
49.9,-112.7333333,5403
62.4166666,-110.6666666,5404
44.9666666,-79.3,5405
44.25,-79.9166667,5406
49.8,-112.0333333,5407
49.4833333,-112.6833333,5408
50.82,-112.05,5409
50.3166666,-105.55,5410
51.1,-100.05,5411
51.4833333,-107.05,5412
50.7,-96.5666666,5413
51.1833333,-101.3666666,5414
48.5166666,-68.4666666,5415
50.1833333,-113.8833333,5416
51.4166666,-105.25,5417
51.3833333,-56.1,5418
49.0,-97.2333333,5419
50.1833333,-98.3833333,5420
49.1833333,-98.0833333,5421
52.55,-114.47,5422
53.43,-114.72,5423
53.95,-110.58,5424
50.45,-125.983,5425
50.2,-104.7,5426
50.5222222,-95.9772222,5427
55.6833333,-119.2333333,5428
56.0333333,-96.5,5429
42.8666666,-80.55,5430
64.23,-76.53,5431
72.7,-77.95,5432
50.6166666,-96.9666666,5433
46.8333333,-71.1833333,5434
49.8833333,-97.1333333,5435
45.5333333,-78.2666666,5436
56.65,-111.2166666,5437
55.15,-105.2666666,5438
49.616667,-57.916667,5439
48.55,-53.9666666,5440
47.42,-68.32,5441
44.98,-62.48,5442
44.6024,-63.5329,5443
73.0,-85.0166666,5444
58.6166666,-111.6666666,5445
68.635556,-95.849722,5446
46.55,-61.05,5447
47.8,-64.8333333,5448
44.4166666,-65.2,5449
43.9166666,-60.0,5450
44.63,-63.5,5451
46.8166666,-60.6666666,5452
45.2166666,-67.25,5453
45.438611,-71.691389,5454
45.3666666,-71.8166666,5455
45.5,-73.5666666,5456
45.1666666,-73.6666666,5457
46.3,-72.05,5458
48.4166666,-71.1333333,5459
58.73906,-94.06637,5460
45.317,-72.25,5461
48.0119444,-65.3316666,5462
44.225277,-76.596944,5463
45.85,-73.7,5464
45.8,-74.63,5465
43.0333333,-81.15,5466
45.633,-75.2,5467
43.035556,-81.153889,5468
45.8,-75.067,5469
45.952221,-77.319168,5470
45.521694,-75.563589,5471
43.9833333,-80.75,5472
45.97,-66.65,5473
56.55,-61.68,5474
46.42,-64.77,5475
48.37,-89.32,5476
45.92,-66.6,5477
50.3666666,-114.4166666,5478
46.77,-65.0,5479
45.07,-64.48,5480
44.35,-78.3,5481
53.8333333,-89.8666667,5482
53.77,-125.98,5483
63.6,-113.85,5484
61.1166666,-122.85,5485
68.75,-133.5,5486
50.0833333,-122.95,5487
58.4166666,-130.0333333,5488
50.083,-122.983,5489
50.15,-123.1166666,5490
49.1333333,-68.2,5491
47.3333333,-54.5833333,5492
45.1333333,-79.4,5493
53.9666667,-101.1,5494
45.0666666,-66.45,5495
45.8333333,-66.4333333,5496
46.4333333,-63.8333333,5497
46.440556,-63.833611,5498
46.791111,-71.393333,5499
47.4166666,-61.7666666,5500
45.1166666,-74.2833333,5501
47.35,-70.0166666,5502
46.7833333,-71.3833333,5503
47.8,-69.5333333,5504
46.9,-71.5,5505
47.0,-65.467,5506
48.0166666,-64.5,5507
46.2666666,-76.0,5508
46.2166666,-72.65,5509
46.35,-72.5,5510
48.053333,-77.782778,5511
48.206111,-78.835556,5512
47.9166666,-74.6166666,5513
46.7166666,-79.1,5514
46.633333,-80.8,5515
48.2333333,-79.0333333,5516
48.93,-54.57,5517
48.75,-91.6166666,5518
48.3666666,-89.3333333,5519
48.815316,-87.091756,5520
48.606,-86.28655,5521
48.3666666,-89.1166666,5522
49.566667,-119.65,5523
49.35,-124.15,5524
49.0833333,-116.5,5525
53.0333333,-131.6,5526
49.2166666,-123.8,5527
48.5666666,-123.5166666,5528
49.2,-122.6833333,5529
49.4833333,-117.3,5530
50.3,-122.7333333,5531
48.3833333,-123.9166666,5532
49.4833333,-124.4333333,5533
49.75,-114.8833333,5534
48.45,-123.3,5535
49.35,-123.2,5536
49.0166666,-122.7666666,5537
51.45,-116.35,5538
48.43,-123.43,5539
46.65,-53.0666666,5540
